,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74,v^75,v^76,v^77,v^78,v^79,v^80,v^81,v^82,v^83,v^84,v^85,v^86,v^87,v^88,v^89,v^90,v^91,v^92,v^93,v^94,v^95,v^96,v^97,v^98,v^99
78,0,-1.8920946026904804,-3.528447948695762,-4.954846102349327,-6.2068567190077015,-7.312175577172212,-8.292553090720016,-9.165300875582309,-9.944423558718295,-10.641447148151922,-11.266016647440827,-11.826325001829957,-12.329421759427182,-12.781437178088828,-13.187747297017916,-13.553097815590395,-13.881699091003123,-14.17730068761148,-14.44325123859647,-14.682547560826135,-14.897875733390308,-15.09164602147517,-15.266022969322218,-15.422951609627132,-15.564180481511588,-15.691281974707762,-15.80567039690302,-15.908618076436499,-16.00126975189602,-16.084655455812527,-16.159702066414063,-16.227243675850108,-16.288030903143962,-16.34273926384648,-16.39197669491549,-16.436290322027517,-16.476172546853952,-16.512066523460323,-16.544371085667656,-16.573445180768434,-16.599611859279552,-16.623161865335376,-16.644356867791302,-16.663432368054302,-16.680600317024567,-16.696051470274185,-16.709957507663205,-16.722472940964977,-16.733736830710033,-16.743874331333245,-16.752998081798328,-16.76120945715458,-16.76859969493469,-16.775250908910433,-16.78123700147146,-16.78662448476524,-16.791473219722395,-16.795837081179116,-16.7997645564871,-16.803299284262295,-16.80648053925867,-16.809343668754565,-16.81192048530032,-16.814239620191145,-16.816326841592655,-16.818205340853865,-16.819895990188854,-16.82141757459028,-16.82278700055152,-16.824019483916615,-16.82512871894518,-16.82612703047088,-16.827025510843995,-16.8278341431798,-16.82856191228202,-16.829216904474013,-16.82980639744681,-16.830336941122326,-16.830814430430287,-16.83124417080745,-16.8316309371469,-16.831979026852405,-16.83229230758736,-16.832574260248816,-16.832828017644125,-16.83305639929991,-16.833261942790113,-16.833446931931295,-16.833613422158358,-16.833763263362716,-16.833898120446637,-16.834019491822165,-16.834128726060143,-16.83422703687432,-16.834315516607084,-16.834395148366568,-16.83446681695011,-16.83453131867529,-16.834589370227953,-16.83464161662535
79,0,-1.8976270912904414,-3.537948522873158,-4.967138787542748,-6.221089840821852,-7.327745104051154,-8.30903628851456,-9.182404757540427,-9.961946684189376,-10.659251994189828,-11.284009926317932,-11.84444379819396,-12.347623861994409,-12.799694396881497,-13.20604088203626,-13.571415339451262,-13.900032341828577,-14.195644253115281,-14.461601559486601,-14.700902300747618,-14.91623336113525,-15.110005534832466,-15.284383713041374,-15.441313155694408,-15.582542550558763,-15.709644384504243,-15.824033028643045,-15.92698085269798,-16.019632622243492,-16.10301838740031,-16.178065037856932,-16.24560667322735,-16.306393917395393,-16.361102289076157,-16.410339727287063,-16.454653359044972,-16.494535586893463,-16.530429565465546,-16.56273412895145,-16.59180822488383,-16.617974903935828,-16.641524910343435,-16.66271991302816,-16.68179541343996,-16.698963362507,-16.71441451581956,-16.728320553249514,-16.74083598657791,-16.752099876340274,-16.76223737697475,-16.77136112744715,-16.779572502808172,-16.786962740591377,-16.793613954569135,-16.799600047131474,-16.804987530426104,-16.809836265383808,-16.81420012684089,-16.81812760214911,-16.821662329924454,-16.824843584920927,-16.827706714416887,-16.83028353096269,-16.83260266585354,-16.83468988725507,-16.83656838651629,-16.838259035851287,-16.839780620252718,-16.841150046213965,-16.84238252957906,-16.843491764607624,-16.84449007613332,-16.845388556506443,-16.846197188842243,-16.846924957944463,-16.84757995013646,-16.848169443109256,-16.84869998678477,-16.84917747609273,-16.849607216469895,-16.849993982809345,-16.85034207251485,-16.850655353249802,-16.850937305911263,-16.851191063306572,-16.851419444962353,-16.851624988452556,-16.85180997759374,-16.851976467820805,-16.852126309025163,-16.852261166109084,-16.852382537484615,-16.85249177172259,-16.85259008253677,-16.85267856226953,-16.85275819402902,-16.852829862612552,-16.852894364337736,-16.8529524158904,-16.8530046622878
80,0,-1.9030899869919435,-3.5473045325458092,-4.979220229606295,-6.235058477046594,-7.343010369230603,-8.325186764819717,-9.199156134642696,-9.97910382116937,-10.676681786549956,-11.301622115102443,-11.86217751211531,-12.365438254442795,-12.817562182075479,-13.223943905849264,-13.589341565675943,-13.917973814676598,-14.21359572762252,-14.479559585530403,-14.71886461312883,-14.934198474991716,-15.12797247812415,-15.302351850152238,-15.459282071385145,-15.600511973770988,-15.72761413841235,-15.84200299795659,-15.944950962281082,-16.037602823147484,-16.120988647746415,-16.196035336888727,-16.26357699743303,-16.3243642579807,-16.379072640318096,-16.428310085461725,-16.472623721729498,-16.512505952511585,-16.54839993299186,-16.58070449771892,-16.60977859445857,-16.635945274035628,-16.65949528078473,-16.68069028369155,-16.699765784247806,-16.71693373340879,-16.732384886782448,-16.74629092425214,-16.758806357606375,-16.770070247385547,-16.780207748030953,-16.789331498510464,-16.797542873876107,-16.80493311166232,-16.81158432564203,-16.81757041820564,-16.822957901501102,-16.827806636459343,-16.832170497916778,-16.836097973225225,-16.839632701000717,-16.842813955997286,-16.845677085493307,-16.848253902039147,-16.850573036930026,-16.85266025833157,-16.854538757592803,-16.85622940692781,-16.857750991329244,-16.859120417290494,-16.86035290065559,-16.86146213568416,-16.86246044720986,-16.863358927582976,-16.86416755991878,-16.864895329021,-16.865550321212996,-16.86613981418579,-16.866670357861306,-16.867147847169267,-16.867577587546435,-16.86796435388588,-16.86831244359139,-16.868625724326343,-16.8689076769878,-16.86916143438311,-16.86938981603889,-16.869595359529093,-16.869780348670275,-16.869946838897338,-16.8700966801017,-16.87023153718562,-16.87035290856115,-16.870462142799127,-16.870560453613304,-16.870648933346068,-16.87072856510555,-16.87080023368909,-16.87086473541427,-16.870922786966936,-16.870975033364335
81,0,-1.9084850188786497,-3.556516201406616,-4.991088202813411,-6.248758079005787,-7.357964966444338,-8.340996739039591,-9.215546249285557,-9.995885532623278,-10.693726621893292,-11.318842993223322,-11.87951570861676,-12.382854357657967,-12.835029858102393,-13.241445628602978,-13.606865711717028,-13.935512698734675,-14.231144281658912,-14.497114474961439,-14.736423648123207,-14.95176021981099,-15.145535992727387,-15.31991651975848,-15.476847494316784,-15.618077887794971,-15.745180372445231,-15.859569440443563,-15.962517540516304,-16.055169489762935,-16.138555371891428,-16.213602098475548,-16.281143783384763,-16.341931059785942,-16.396639452437796,-16.44587690429163,-16.490190544924534,-16.530072778546103,-16.565966760873355,-16.598271326801765,-16.627345424322808,-16.653512104408083,-16.677062111487725,-16.698257114609532,-16.7173326153056,-16.73450056455752,-16.74995171799032,-16.763857755498474,-16.776373188877727,-16.787637078673168,-16.797774579329154,-16.806898329815542,-16.815109705185666,-16.822499942974787,-16.82915115695639,-16.835137249521228,-16.84052473281749,-16.845373467776255,-16.849737329234024,-16.853664804542692,-16.85719953231833,-16.86038078731499,-16.863243916811072,-16.865820733356955,-16.86813986824786,-16.87022708964942,-16.87210558891066,-16.87379623824567,-16.875317822647116,-16.876687248608366,-16.877919731973464,-16.879028967002032,-16.88002727852773,-16.880925758900855,-16.881734391236655,-16.882462160338875,-16.883117152530872,-16.88370664550367,-16.88423718917918,-16.884714678487146,-16.88514441886431,-16.88553118520376,-16.885879274909264,-16.886192555644218,-16.886474508305675,-16.886728265700988,-16.88695664735677,-16.887162190846972,-16.887347179988154,-16.887513670215217,-16.887663511419575,-16.887798368503496,-16.887919739879028,-16.888028974117002,-16.88812728493118,-16.888215764663943,-16.888295396423427,-16.888367065006967,-16.888431566732148,-16.88848961828481,-16.88854186468221
82,0,-1.9138138523837167,-3.565583212946408,-5.002739438615129,-6.262182660265782,-7.372600775470864,-8.356456532979612,-9.231564326530926,-10.012280286498859,-10.710374451407178,-11.3356601617693,-11.89644575291426,-12.399859378671525,-12.852084526338109,-13.258533081357918,-13.623974761990798,-13.952635947566502,-14.248276848432726,-14.514253147588004,-14.753566316734764,-14.968905500821874,-15.162682980088025,-15.33706462083094,-15.493996321842502,-15.635227188927503,-15.762329982210293,-15.87671925126175,-15.979667482268347,-16.07231951676357,-16.155705454384663,-16.23075221708571,-16.298293925498122,-16.359081217192347,-16.41378961979415,-16.463027078121122,-16.507340722964983,-16.547222959325758,-16.58311694343477,-16.615421510522122,-16.644495608796966,-16.670662289372522,-16.694212296771042,-16.715407300100242,-16.734482800931197,-16.751650750270844,-16.767101903760697,-16.78100794130596,-16.79352337470934,-16.804787264520474,-16.814924765186667,-16.824048515679696,-16.832259891054132,-16.83965012884606,-16.84630134282949,-16.852287435395517,-16.85767491869255,-16.862523653651817,-16.866887515109916,-16.870814990418793,-16.87434971819457,-16.87753097319132,-16.880394102687465,-16.88297091923338,-16.88529005412431,-16.887377275525886,-16.88925577478714,-16.89094642412216,-16.892468008523604,-16.89383743448486,-16.89506991784996,-16.89617915287853,-16.89717746440423,-16.89807594477735,-16.898884577113154,-16.899612346215378,-16.90026733840737,-16.900856831380167,-16.90138737505568,-16.901864864363645,-16.90229460474081,-16.90268137108026,-16.90302946078576,-16.903342741520714,-16.90362469418217,-16.903878451577487,-16.904106833233264,-16.904312376723468,-16.90449736586465,-16.904663856091716,-16.904813697296074,-16.90494855438,-16.905069925755527,-16.9051791599935,-16.905277470807683,-16.905365950540443,-16.90544558229993,-16.905517250883463,-16.905581752608647,-16.90563980416131,-16.90569205055871
83,0,-1.919078092376074,-3.5745046157055675,-5.014169429927515,-6.275324525225879,-7.386907639850485,-8.371554215565968,-9.247197197530257,-10.02827406533542,-10.72661068139457,-11.3520586381639,-11.91295240120588,-12.416437898895433,-12.86871065165885,-13.275190651543669,-13.640653052609748,-13.969327863371667,-14.264977707785206,-14.530959868541414,-14.7702768744344,-14.985618567160891,-15.179397685194635,-15.35378039564506,-15.51071279446482,-15.651944116513492,-15.779047206297118,-15.893436668508174,-15.996385025313165,-16.089037141716158,-16.17242313265663,-16.247469930060984,-16.315011661057113,-16.375798967446343,-16.430507379609118,-16.479744844156226,-16.524058493046507,-16.563940732039477,-16.599834717860652,-16.632139286061676,-16.661213385060886,-16.687380066107576,-16.710930073812527,-16.73212507734102,-16.7512005783016,-16.768368527725546,-16.78381968127022,-16.797725718851137,-16.81024115227771,-16.821505042103926,-16.831642542779928,-16.840766293279337,-16.84897766865792,-16.856367906452547,-16.863019120437734,-16.869005213004904,-16.874392696302674,-16.879241431262425,-16.883605292720837,-16.887532768029917,-16.891067495805828,-16.894248750802667,-16.897111880298862,-16.899688696844816,-16.90200783173577,-16.90409505313736,-16.905973552398624,-16.90766420173365,-16.909185786135097,-16.91055521209636,-16.911787695461456,-16.912896930490028,-16.91389524201573,-16.914793722388854,-16.91560235472466,-16.916330123826878,-16.916985116018875,-16.91757460899167,-16.918105152667184,-16.918582641975146,-16.91901238235231,-16.919399148691763,-16.919747238397264,-16.920060519132218,-16.920342471793678,-16.92059622918899,-16.920824610844768,-16.92103015433497,-16.921215143476154,-16.92138163370322,-16.921531474907578,-16.9216663319915,-16.92178770336703,-16.921896937605005,-16.921995248419186,-16.922083728151947,-16.922163359911433,-16.922235028494967,-16.92229953022015,-16.922357581772815,-16.922409828170213
84,0,-1.9242792860618816,-3.5832786986064766,-5.02537217718865,-6.288173919583507,-7.400872953694265,-8.386275148564012,-9.26242881876844,-10.043849868331536,-10.742417664120262,-11.368020339648126,-11.929017279313241,-12.432571349579757,-12.884889535806701,-13.291399554950974,-13.656881742474182,-13.985569567487575,-14.281227956306774,-14.547215718140135,-14.786536390859421,-15.001880481464381,-15.195661166100566,-15.370044899257278,-15.52697796528223,-15.668209722373238,-15.795313095692109,-15.909702742625495,-16.01265121973904,-16.105303414478083,-16.188689456414345,-16.26373628701048,-16.331278039607113,-16.392065360051795,-16.446773781359568,-16.496011251856263,-16.540324904616988,-16.580207146127695,-16.6161011335866,-16.648405702852884,-16.67747980254497,-16.70364648404232,-16.72719649204038,-16.748391495759513,-16.76746699684407,-16.784634946348657,-16.800086099945776,-16.813992137560803,-16.826507571009557,-16.8377714608502,-16.84790896153558,-16.857032712041093,-16.865244087423644,-16.87263432522085,-16.879285539207718,-16.88527163177598,-16.89065911507446,-16.89550785003467,-16.899871711493383,-16.90379918680266,-16.907333914578693,-16.910515169575618,-16.913378299071866,-16.91595511561786,-16.918274250508833,-16.92036147191044,-16.922239971171713,-16.923930620506745,-16.925452204908197,-16.92682163086946,-16.928054114234563,-16.929163349263135,-16.930161660788837,-16.931060141161957,-16.93186877349776,-16.932596542599985,-16.93325153479198,-16.933841027764775,-16.934371571440288,-16.93484906074825,-16.93527880112542,-16.935665567464866,-16.93601365717037,-16.936326937905324,-16.936608890566784,-16.936862647962094,-16.937091029617875,-16.93729657310808,-16.93748156224926,-16.937648052476327,-16.93779789368068,-16.937932750764606,-16.938054122140134,-16.938163356378112,-16.93826166719229,-16.938350146925053,-16.938429778684537,-16.93850144726807,-16.938565948993254,-16.93862400054592,-16.938676246943317
85,0,-1.9294189257142926,-3.5919028252587784,-5.036339855155384,-6.3007185750244865,-7.414481125802872,-8.400601398917898,-9.27723965108243,-10.058987068737187,-10.757774041062,-11.38352341724487,-11.944618210536758,-12.448237335648852,-12.900598638584022,-13.307137155191727,-13.672638131595022,-14.001338317967493,-14.297004824427868,-14.562997908662217,-14.802322066378062,-15.017668436297347,-15.211450610264299,-15.385835315787713,-15.542769016234283,-15.684001187023036,-15.811104829983162,-15.925494652596326,-16.028443244134124,-16.121095513380535,-16.20448160382164,-16.279528465989063,-16.34707023913204,-16.407857572946472,-16.462566002953217,-16.511803479109386,-16.55611713555186,-16.595999379457584,-16.631893368474397,-16.66419793875403,-16.693272039105235,-16.719438721031285,-16.742988729308173,-16.764183733208654,-16.783259234411158,-16.80042718399245,-16.81587833763946,-16.82978437528693,-16.84229980875679,-16.85356369861115,-16.863701199305464,-16.872824949816778,-16.8810363252031,-16.888426563002767,-16.895077776991226,-16.901063869560524,-16.906451352859683,-16.911300087820333,-16.91566394927933,-16.919591424588795,-16.92312615236495,-16.92630740736195,-16.929170536858255,-16.931747353404276,-16.934066488295272,-16.936153709696892,-16.938032208958177,-16.939722858293212,-16.94124444269467,-16.942613868655933,-16.943846352021037,-16.944955587049613,-16.945953898575315,-16.946852378948435,-16.947661011284243,-16.948388780386463,-16.94904377257846,-16.949633265551252,-16.95016380922677,-16.950641298534734,-16.9510710389119,-16.951457805251344,-16.951805894956852,-16.952119175691806,-16.952401128353262,-16.952654885748572,-16.952883267404356,-16.95308881089456,-16.953273800035742,-16.953440290262805,-16.953590131467163,-16.953724988551084,-16.953846359926615,-16.95395559416459,-16.95405390497877,-16.95414238471153,-16.954222016471014,-16.954293685054555,-16.954358186779736,-16.9544162383324,-16.9544684847298
86,0,-1.9344984512435677,-3.6003732109731437,-5.047062369948047,-6.312943108284353,-7.427712875429813,-8.414510968395113,-9.291605846788235,-10.073660573365775,-10.772653884347529,-11.39854138531594,-11.959728337393148,-12.46340875229303,-12.915810691062017,-13.32237607468628,-13.687894770624533,-14.016606618157411,-14.312280784371785,-14.578278891890315,-14.81760633936819,-15.032954861258393,-15.22673844154105,-15.40112406533787,-15.558058364971187,-15.699290926513402,-15.826394824177473,-15.94078481274773,-16.043733512382296,-16.136385852018698,-16.219771988285697,-16.294818880281515,-16.362360672837006,-16.423148019283627,-16.477856457509574,-16.52709393901315,-16.571407598934403,-16.611289845103123,-16.647183835591978,-16.679488406829112,-16.70856250780311,-16.73472919013424,-16.75827919867459,-16.779474202746428,-16.798549704060385,-16.815717653714156,-16.831168807408307,-16.845074845086437,-16.857590278576232,-16.868854168443566,-16.878991669146306,-16.888115419663105,-16.896326795053003,-16.90371703285498,-16.910368246844953,-16.916354339415232,-16.921741822715028,-16.926590557676093,-16.93095441913536,-16.934881894445,-16.93841662222127,-16.941597877218346,-16.944461006714693,-16.94703782326075,-16.949356958151768,-16.951444179553402,-16.95332267881469,-16.955013328149736,-16.956534912551195,-16.957904338512463,-16.959136821877568,-16.96024605690614,-16.961244368431846,-16.962142848804966,-16.962951481140774,-16.963679250242993,-16.96433424243499,-16.964923735407783,-16.965454279083303,-16.965931768391265,-16.96636150876843,-16.96674827510788,-16.967096364813383,-16.967409645548337,-16.967691598209793,-16.967945355605107,-16.968173737260887,-16.96837928075109,-16.968564269892273,-16.968730760119335,-16.968880601323697,-16.96901545840762,-16.969136829783146,-16.96924606402112,-16.969344374835302,-16.969432854568062,-16.96951248632755,-16.969584154911086,-16.969648656636267,-16.969706708188934,-16.969758954586332
87,0,-1.9395192526186185,-3.608684618161961,-5.057526761216462,-6.324828215958146,-7.44054429273272,-8.427976768340757,-9.305498169340646,-10.087839706433606,-10.787025557121865,-11.413041966488878,-11.974314956374018,-12.478052613033698,-12.930492519244813,-13.337083015437623,-13.702618279735562,-14.031341034334236,-14.327022366981057,-14.5930251754075,-14.832355702166652,-15.047706238702967,-15.241491135758565,-15.415877619470342,-15.57281248027085,-15.714045407805346,-15.84114954405124,-15.955539688083638,-16.05848848898431,-16.15114089456559,-16.23452707376612,-16.3095739937085,-16.37711580445224,-16.43790316273463,-16.492611608661715,-16.54184909517572,-16.586162758356558,-16.626045006645704,-16.661938998513875,-16.694243570648204,-16.723317672205773,-16.749484354916472,-16.773034363703697,-16.794229367936097,-16.813304869354482,-16.830472819076174,-16.845923972814496,-16.859830010521353,-16.872345444029833,-16.883609333909316,-16.893746834619964,-16.9028705851419,-16.91108196053514,-16.918472198339295,-16.925123412330674,-16.931109504901872,-16.93649698820227,-16.94134572316372,-16.94570958462324,-16.949637059933046,-16.953171787709422,-16.956353042706567,-16.959216172202964,-16.961792988749046,-16.964112123640085,-16.966199345041733,-16.96807784430303,-16.969768493638078,-16.97129007803954,-16.97265950400081,-16.973891987365917,-16.975001222394493,-16.9759995339202,-16.97689801429332,-16.977706646629123,-16.97843441573135,-16.979089407923347,-16.97967890089614,-16.980209444571653,-16.980686933879614,-16.981116674256782,-16.98150344059623,-16.981851530301736,-16.98216481103669,-16.98244676369815,-16.98270052109346,-16.98292890274924,-16.983134446239443,-16.983319435380626,-16.98348592560769,-16.983635766812046,-16.98377062389597,-16.9838919952715,-16.984001229509477,-16.984099540323655,-16.98418802005642,-16.9842676518159,-16.984339320399435,-16.98440382212462,-16.984461873677287,-16.98451412007468
88,0,-1.9444826721501687,-3.616829932884051,-5.067716381086555,-6.336349576842476,-7.452945563480217,-8.440965231419073,-9.318880532428134,-10.101486701360367,-10.800850174318612,-11.42698553199975,-11.988337944829155,-12.492128467744681,-12.944603456263255,-13.351217167398621,-13.716767754479594,-14.045500599920627,-14.34118856485734,-14.60719572503465,-14.846529103047947,-15.061881505422708,-15.255667622201253,-15.430054902565669,-15.586990283312845,-15.728223549990313,-15.855327907334429,-15.969718195446719,-16.072667090204767,-16.16531955690932,-16.248705775905886,-16.323752721753415,-16.391294549357276,-16.452081918611423,-16.506790371677592,-16.556027862836416,-16.600341529039028,-16.64022377929393,-16.67611777244081,-16.7084223454069,-16.73749644750548,-16.763663130568066,-16.787213139584164,-16.808408143965423,-16.82748364548062,-16.844651595265283,-16.860102749044557,-16.87400878677805,-16.886524220303848,-16.897788110194597,-16.907925610912567,-16.917049361439272,-16.925260736835604,-16.932650974641778,-16.93930218863447,-16.945288281206523,-16.95067576450747,-16.955524499469288,-16.95988836092904,-16.963815836239,-16.967350564015472,-16.970531819012685,-16.973394948509117,-16.97597176505523,-16.978290899946284,-16.980378121347943,-16.98225662060925,-16.9839472699443,-16.98546885434577,-16.98683828030704,-16.988070763672148,-16.989179998700724,-16.99017831022643,-16.991076790599553,-16.991885422935358,-16.99261319203758,-16.993268184229578,-16.99385767720237,-16.994388220877887,-16.994865710185852,-16.995295450563017,-16.995682216902463,-16.99603030660797,-16.996343587342924,-16.99662554000438,-16.99687929739969,-16.997107679055475,-16.997313222545678,-16.99749821168686,-16.997664701913923,-16.99781454311828,-16.997949400202202,-16.99807077157773,-16.99818000581571,-16.998278316629886,-16.99836679636265,-16.998446428122133,-16.998518096705673,-16.998582598430854,-16.998640649983518,-16.998692896380916
89,0,-1.9493900066449128,-3.624799563954558,-5.077609743664397,-6.347476325597471,-7.4648792034416065,-8.453434394188129,-9.331707984834013,-10.114554621915671,-10.814079481950001,-11.440322953404115,-12.001747594499255,-12.50558622421391,-12.958093156064251,-13.364728016992094,-13.730292570917335,-14.05903461839593,-14.354728633820399,-14.62073976534057,-14.860075746114758,-15.075429852131663,-15.269217082832736,-15.443605090873037,-15.600540946617114,-15.741774523155934,-15.868879082529048,-15.983269502305713,-16.086218482839335,-16.178871005407228,-16.262257260776934,-16.337304230302426,-16.404846073317373,-16.46563345260057,-16.52034191219258,-16.569579407597317,-16.61389307656223,-16.65377532861411,-16.689669322929923,-16.72197389665637,-16.75104799924953,-16.777214682633797,-16.800764691859126,-16.821959696376467,-16.841035197980172,-16.858203147822394,-16.873654301639107,-16.887560339396945,-16.90007577293858,-16.91133966283963,-16.9214771635643,-16.930600914095358,-16.938812289494525,-16.94620252730254,-16.952853741296433,-16.958839833869263,-16.964227317170717,-16.969076052132863,-16.97343991359283,-16.977367388902927,-16.98090211667949,-16.98408337167676,-16.986946501173236,-16.98952331771937,-16.99184245261044,-16.99392967401211,-16.995808173273424,-16.99749882260848,-16.99902040700995,-17.000389832971223,-17.00162231633633,-17.00273155136491,-17.003729862890616,-17.00462834326374,-17.005436975599547,-17.006164744701767,-17.006819736893764,-17.00740922986656,-17.007939773542073,-17.00841726285004,-17.008847003227206,-17.009233769566652,-17.009581859272153,-17.009895140007107,-17.010177092668567,-17.01043085006388,-17.01065923171966,-17.010864775209864,-17.01104976435105,-17.011216254578112,-17.011366095782467,-17.011500952866392,-17.01162232424192,-17.011731558479898,-17.011829869294075,-17.01191834902684,-17.011997980786322,-17.012069649369856,-17.01213415109504,-17.012192202647707,-17.012244449045102
90,0,-1.954242509439325,-3.6325805696252975,-5.087178875031487,-6.358168881143251,-7.476297557478546,-8.465331187564992,-9.343923866430972,-10.126984430370726,-10.826652867474932,-11.452992574843188,-12.014481558659131,-12.51836307874024,-12.970898513126228,-13.377552259681444,-13.743129293504712,-14.071879568114522,-14.367578995719901,-14.633593681142528,-14.872931991942279,-15.088287623551958,-15.282075852017178,-15.456464511994108,-15.613400793373051,-15.754634647614346,-15.8817393880718,-15.99612992587538,-16.09907898330685,-16.191731555959866,-16.27511784394241,-16.35016483469905,-16.417706691533095,-16.47849407980965,-16.533202545253737,-16.582440044466097,-16.626753715908215,-16.66663596957163,-16.702529964935763,-16.73483453934412,-16.76390864238083,-16.7900753260536,-16.813625335466572,-16.83482034010596,-16.853895841789043,-16.871063791682893,-16.88651494553318,-16.900420983312852,-16.912936416868693,-16.924200306778978,-16.934337807509653,-16.94346155804462,-16.95167293344633,-16.959063171255995,-16.96571438525096,-16.971700477824488,-16.977087961126397,-16.981936696088837,-16.986300557549,-16.99022803285922,-16.993762760635867,-16.99694401563319,-16.9998071451297,-17.002383961675857,-17.004703096566942,-17.006790317968623,-17.008668817229943,-17.010359466565003,-17.011881050966476,-17.013250476927748,-17.014482960292856,-17.015592195321435,-17.01659050684714,-17.017488987220265,-17.018297619556073,-17.019025388658296,-17.019680380850293,-17.020269873823086,-17.020800417498602,-17.021277906806567,-17.02170764718373,-17.022094413523178,-17.02244250322868,-17.022755783963635,-17.023037736625096,-17.023291494020405,-17.02351987567619,-17.02372541916639,-17.023910408307575,-17.024076898534638,-17.024226739738996,-17.024361596822917,-17.02448296819845,-17.024592202436423,-17.024690513250604,-17.024778992983364,-17.02485862474285,-17.024930293326385,-17.02499479505157,-17.025052846604233,-17.02510509300163
91,0,-1.9590413923210936,-3.640155352287093,-5.096386882029218,-6.368375773585643,-7.487139161739713,-8.476587504765025,-9.35545568607702,-10.13870074099833,-10.838493031363594,-11.464915830544808,-12.026460433961278,-12.530379074490762,-12.982939205371643,-13.389609332742541,-13.755197201216292,-14.083954624075886,-14.37965875735808,-14.645676534568283,-14.88501687342539,-15.100373833468252,-15.294162931056794,-15.468552159083579,-15.625488811420523,-15.766722907740176,-15.893827806078976,-16.008218446800743,-16.111167571294125,-16.203820187630143,-16.28720650405906,-16.362253513335673,-16.429795382224814,-16.490582778347065,-16.545291248896625,-16.594528751430936,-16.63884242503434,-16.678724680103798,-16.714618676382596,-16.746923251385926,-16.775997354809647,-16.802164038734144,-16.825714048310843,-16.846909053056724,-16.865984554809067,-16.88315250474796,-16.898603658627547,-16.912509696426273,-16.925025129994506,-16.936289019912852,-16.946426520648767,-16.955550271187143,-16.963761646591067,-16.971151884402175,-16.977803098398077,-16.983789190972217,-16.989176674274525,-16.994025409237224,-16.99838927069755,-17.00231674600788,-17.0058514737846,-17.009032728781968,-17.011895858278507,-17.01447267482468,-17.01679180971578,-17.01887903111747,-17.020757530378795,-17.02244817971386,-17.023969764115336,-17.025339190076608,-17.02657167344172,-17.0276809084703,-17.028679219996004,-17.029577700369128,-17.030386332704936,-17.031114101807155,-17.031769093999156,-17.032358586971952,-17.032889130647465,-17.033366619955427,-17.03379636033259,-17.034183126672044,-17.034531216377545,-17.0348444971125,-17.03512644977396,-17.035380207169272,-17.03560858882505,-17.035814132315256,-17.035999121456435,-17.036165611683504,-17.03631545288786,-17.03645030997178,-17.03657168134731,-17.03668091558529,-17.036779226399467,-17.036867706132227,-17.036947337891714,-17.037019006475248,-17.037083508200432,-17.037141559753096,-17.037193806150494
92,0,-1.9637878273455553,-3.6474996420885093,-5.105184254409687,-6.3780288603896205,-7.497323284240855,-8.487114313900133,-9.366208957094022,-10.149605473770178,-10.84949952091305,-11.475990699491803,-12.037581162892721,-12.541530469567201,-12.994111039619119,-13.400794745869065,-13.766391608417464,-14.095154972424053,-14.390863020821216,-14.656883372664105,-14.896225401608493,-15.111583469397367,-15.305373292104901,-15.479762994269088,-15.636699956348458,-15.777934254859867,-15.905039285099486,-16.019430011821417,-16.122379192362526,-16.215031845212295,-16.298418185421774,-16.373465210182196,-16.44100708915092,-16.501794491833603,-16.5565029666525,-16.605740471964843,-16.650054147375723,-16.689936403621083,-16.72583040066485,-16.758134976165795,-16.787209079913197,-16.81337576404824,-16.83692577376188,-16.858120778596827,-16.8771962804071,-16.894364230383673,-16.909815384287764,-16.923721422102428,-16.936236855681024,-16.94750074560611,-16.95763824634641,-16.966761996887637,-16.974973372293416,-16.98236361010573,-16.989014824102416,-16.995000916677068,-17.000388399979705,-17.00523713494262,-17.00960099640309,-17.01352847171351,-17.017063199490288,-17.020244454487692,-17.02310758398426,-17.02568440053045,-17.028003535421558,-17.030090756823256,-17.031969256084583,-17.03365990541965,-17.035181489821127,-17.036550915782403,-17.037783399147518,-17.038892634176094,-17.0398909457018,-17.040789426074927,-17.041598058410734,-17.042325827512954,-17.04298081970495,-17.043570312677748,-17.044100856353264,-17.044578345661225,-17.045008086038393,-17.04539485237784,-17.045742942083344,-17.046056222818297,-17.046338175479757,-17.046591932875067,-17.04682031453085,-17.04702585802105,-17.047210847162237,-17.0473773373893,-17.047527178593658,-17.04766203567758,-17.047783407053107,-17.047892641291085,-17.047990952105266,-17.048079431838026,-17.04815906359751,-17.048230732181047,-17.048295233906227,-17.048353285458894,-17.048405531856293
