,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74,v^75,v^76,v^77,v^78,v^79,v^80,v^81,v^82,v^83,v^84,v^85,v^86,v^87,v^88,v^89,v^90,v^91,v^92,v^93,v^94,v^95,v^96,v^97,v^98,v^99,v^100,v^101,v^102,v^103,v^104,v^105,v^106
11,0,-2.3978952727983707,-4.843894389623321,-7.26305094068252,-9.584224228852024,-11.72530446907214,-13.671188494803435,-15.430292873489416,-17.01660062064439,-18.4454837449399,-19.731916662605926,-20.88985023096287,-21.93202936759033,-22.86999604527277,-23.714163078237362,-24.473909702865235,-25.15767900150452,-25.77306976685039,-26.326920576284067,-26.825385850671708,-27.274004373237105,-27.677760936512286,-28.041141793923046,-28.368184543287597,-28.662523007933686,-28.9274276219381,-29.165841772808385,-29.380414507894805,-29.57352996920313,-29.747333884281538,-29.903757407818254,-30.044538578991087,-30.171241633044325,-30.28527438169221,-30.387903855475734,-30.480270381881276,-30.563400255646506,-30.63821714203535,-30.705552339785385,-30.76615401776045,-30.820695527938028,-30.869782887097863,-30.913961510341714,-30.953722271261178,-30.989506956088697,-31.021713172433465,-31.050698767143764,-31.07678580238302,-31.10026413409836,-31.121394632642165,-31.14041208133159,-31.15752778515207,-31.1729319185905,-31.18679563868509,-31.199272986770218,-31.210502600046837,-31.220609251995796,-31.22970523874985,-31.237891626828507,-31.2452593760993,-31.251890350443006,-31.257858227352344,-31.263229316570744,-31.26806329686731,-31.27241387913422,-31.276329403174444,-31.279853374810635,-31.28302494928321,-31.285879366308528,-31.28844834163131,-31.290760419421822,-31.292841289433277,-31.29471407244359,-31.296399577152876,-31.297916531391223,-31.29928179020574,-31.300510523138804,-31.301616382778562,-31.302611656454346,-31.30350740276255,-31.30431357443993,-31.30503912894958,-31.30569212800826,-31.30627982716107,-31.30680875639861,-31.307284792712387,-31.307713225394785,-31.308098814808943,-31.30844584528169,-31.308758172707165,-31.309039267390084,-31.30929225260472,-31.309519939297886,-31.309724857321733,-31.309909283543206,-31.310075267142523,-31.310224652381905,-31.310359099097354,-31.31048010114126,-31.310589002980777,-31.310687014636336,-31.31077522512635,-31.310854614567354,-31.31092606506425,-31.310990370511462,-31.311048245413957,-31.3111003328262
12,0,-2.4849066497880004,-4.978517616037978,-7.422338061125316,-9.7561383674251,-11.903620080551216,-13.852690974661982,-15.613357704176636,-17.200418423517124,-18.62965784851612,-19.916256081938517,-21.074264783151246,-22.116477336102637,-23.054458541297777,-23.898631736892405,-24.658380905334422,-25.342151221224892,-25.957542377791725,-26.511393330089067,-27.009858652806326,-27.458477189679346,-27.86223375601929,-28.22561461331954,-28.552657361993788,-28.84699582606135,-29.111900439696807,-29.350314590358614,-29.564887325335388,-29.758002786588833,-29.93180670164082,-30.08823022516521,-30.22901139633245,-30.355714450383218,-30.469747199030046,-30.57237667281312,-30.664743199218485,-30.747873072983644,-30.822689959372465,-30.890025157122487,-30.95062683509755,-31.00516834527513,-31.05425570443496,-31.098434327678813,-31.138195088598277,-31.1739797734258,-31.206185989770567,-31.23517158448086,-31.261258619720124,-31.284736951435463,-31.305867449979267,-31.32488489866869,-31.342000602489165,-31.3574047359276,-31.371268456022193,-31.383745804107317,-31.39497541738394,-31.405082069332895,-31.414178056086953,-31.42236444416561,-31.429732193436397,-31.436363167780105,-31.442331044689446,-31.44770213390785,-31.45253611420441,-31.456886696471322,-31.46080222051154,-31.464326192147734,-31.46749776662031,-31.470352183645623,-31.47292115896841,-31.47523323675892,-31.477314106770375,-31.479186889780692,-31.48087239448997,-31.482389348728322,-31.483754607542842,-31.4849833404759,-31.48608920011566,-31.487084473791448,-31.487980220099647,-31.488786391777037,-31.48951194628668,-31.490164945345363,-31.490752644498176,-31.491281573735705,-31.491757610049483,-31.492186042731884,-31.49257163214605,-31.49291866261879,-31.49323099004426,-31.493512084727183,-31.493765069941816,-31.493992756634984,-31.49419767465883,-31.4943821008803,-31.49454808447962,-31.494697469719007,-31.494831916434457,-31.49495291847836,-31.495061820317876,-31.495159831973435,-31.495248042463444,-31.49532743190445,-31.495398882401354,-31.495463187848568,-31.495521062751056,-31.495573150163303
13,0,-2.5649493574615367,-5.1036135924496655,-7.571474721825503,-9.917924923629643,-12.07192774153264,-14.024271065996013,-15.786546519619558,-17.374382067006234,-18.803987129440987,-20.090754307963902,-21.248839393954473,-22.291085713626973,-23.229081495787486,-24.07326082464732,-24.83301250025256,-25.51678380670593,-26.132175338227587,-26.68602642436781,-27.184491790709682,-27.63311033954427,-28.036866907820425,-28.400247764483666,-28.727290512228684,-29.0216289756121,-29.28653358883313,-29.524947739267404,-29.73952047412679,-29.93263593532233,-30.106439850346757,-30.262863373858416,-30.403644545019944,-30.53034759906821,-30.64438034771397,-30.747009821496608,-30.839376347901794,-30.922506221666886,-30.99732310805568,-31.064658305805697,-31.125259983780758,-31.179801493958337,-31.228888853118164,-31.273067476362016,-31.312828237281487,-31.348612922109005,-31.380819138453777,-31.40980473316407,-31.43589176840333,-31.45937010011867,-31.480500598662474,-31.49951804735189,-31.516633751172375,-31.532037884610805,-31.545901604705392,-31.558378952790527,-31.569608566067146,-31.579715218016105,-31.58881120477016,-31.596997592848815,-31.6043653421196,-31.61099631646331,-31.61696419337265,-31.622335282591052,-31.62716926288762,-31.63151984515453,-31.63543536919474,-31.638959340830937,-31.642130915303515,-31.644985332328833,-31.647554307651617,-31.649866385442127,-31.651947255453585,-31.6538200384639,-31.65550554317318,-31.657022497411532,-31.658387756226045,-31.65961648915911,-31.660722348798867,-31.66171762247465,-31.662613368782853,-31.663419540460236,-31.66414509496989,-31.664798094028566,-31.66538579318138,-31.665914722418915,-31.666390758732692,-31.666819191415094,-31.667204780829252,-31.667551811301998,-31.66786413872747,-31.668145233410392,-31.66839821862502,-31.66862590531819,-31.66883082334204,-31.66901524956351,-31.669181233162828,-31.669330618402213,-31.669465065117663,-31.669586067161564,-31.66969496900108,-31.66979298065664,-31.669881191146647,-31.669960580587652,-31.670032031084556,-31.67009633653177,-31.670154211434266,-31.670206298846505
14,0,-2.6390573296152584,-5.220470079252447,-7.71173760845601,-10.070801232467671,-12.231401270674644,-14.18707790608006,-15.950995552618787,-17.539621268508046,-18.969598077298777,-20.25653625656913,-21.41469822496194,-22.45697830693431,-23.394988551960015,-24.23917391093377,-24.99892802450857,-25.682700280826246,-26.298092165161744,-26.851943373733,-27.35040877805528,-27.799027336152776,-28.202783905112287,-28.566164760572374,-28.893207507138886,-29.187545969731246,-29.452450582493245,-29.690864732681955,-29.905437467416924,-30.098552928551953,-30.27235684354791,-30.42878036704656,-30.569561538202304,-30.696264592248067,-30.81029734089277,-30.91292681467498,-31.00529334107999,-31.08842321484502,-31.16324010123379,-31.2305752989838,-31.29117697695886,-31.345718487136438,-31.39480584629627,-31.438984469540117,-31.478745230459587,-31.514529915287106,-31.54673613163187,-31.57572172634217,-31.601808761581434,-31.62528709329677,-31.64641759184057,-31.665435040529992,-31.682550744350475,-31.69795487778891,-31.711818597883497,-31.724295945968628,-31.735525559245247,-31.7456322111942,-31.75472819794826,-31.762914586026913,-31.7702823352977,-31.776913309641415,-31.78288118655075,-31.788252275769153,-31.79308625606572,-31.797436838332633,-31.801352362372842,-31.804876334009037,-31.808047908481615,-31.810902325506934,-31.813471300829722,-31.815783378620228,-31.817864248631686,-31.819737031642,-31.821422536351275,-31.822939490589633,-31.824304749404146,-31.82553348233721,-31.826639341976968,-31.82763461565275,-31.828530361960958,-31.82933653363834,-31.83006208814799,-31.830715087206666,-31.83130278635948,-31.831831715597016,-31.832307751910793,-31.832736184593195,-31.833121774007353,-31.833468804480102,-31.83378113190557,-31.834062226588493,-31.83431521180312,-31.834542898496288,-31.834747816520142,-31.834932242741605,-31.835098226340925,-31.835247611580314,-31.835382058295767,-31.835503060339665,-31.83561196217918,-31.835709973834746,-31.835798184324748,-31.835877573765753,-31.835949024262657,-31.83601332970987,-31.836071204612367,-31.836123292024606
15,0,-2.70805020110221,-5.330127003803698,-7.8441698598193526,-10.215767382121475,-12.383006250007451,-14.342056403692041,-16.10763846338341,-17.697063843666957,-19.127415555432993,-20.414525333762466,-21.572763978540163,-22.615077486183452,-23.55310192668091,-24.397293143521107,-25.157049595472703,-25.84082274791941,-26.456214957490324,-27.010066274883428,-27.50853171068702,-27.957150275032113,-28.360906843312808,-28.724287696970038,-29.05133044210082,-29.34566890379481,-29.610573516054384,-29.84898766598062,-30.063560400584887,-30.256675861657214,-30.430479776624022,-30.586903300109505,-30.727684471259444,-30.854387525302727,-30.968420273946393,-31.071049747728182,-31.163416274133034,-31.246546147898002,-31.32136303428675,-31.388698232036752,-31.449299910011817,-31.503841420189392,-31.552928779349223,-31.597107402593075,-31.636868163512542,-31.672652848340064,-31.704859064684833,-31.733844659395125,-31.759931694634385,-31.783410026349724,-31.80454052489353,-31.823557973582954,-31.84067367740343,-31.85607781084186,-31.869941530936455,-31.88241887902158,-31.8936484922982,-31.903755144247157,-31.912851131001215,-31.92103751907987,-31.928405268350662,-31.935036242694366,-31.941004119603704,-31.946375208822108,-31.951209189118675,-31.955559771385584,-31.959475295425804,-31.962999267062,-31.96617084153457,-31.96902525855989,-31.971594233882673,-31.973906311673183,-31.975987181684637,-31.977859964694954,-31.979545469404236,-31.981062423642587,-31.9824276824571,-31.983656415390165,-31.984762275029922,-31.985757548705703,-31.98665329501391,-31.9874594666913,-31.98818502120094,-31.98883802025962,-31.989425719412434,-31.989954648649967,-31.990430684963748,-31.990859117646146,-31.99124470706031,-31.991591737533053,-31.991904064958526,-31.992185159641448,-31.99243814485608,-31.992665831549246,-31.992870749573097,-31.993055175794563,-31.993221159393883,-31.99337054463327,-31.99350499134872,-31.993625993392623,-31.993734895232137,-31.993832906887697,-31.993921117377706,-31.994000506818708,-31.99407195731561,-31.994136262762826,-31.99419413766532,-31.994246225077568
16,0,-2.772588722239781,-5.433436721564513,-7.969635792576939,-10.353656451603387,-12.527548161763372,-14.489994561581026,-16.25725335959278,-17.847482612647664,-19.27820966285835,-20.565490279836112,-21.723804734854642,-22.766151019110673,-23.70418924356332,-24.548386081216595,-25.30814474355984,-25.991918726295467,-26.607311228513453,-27.161162639115005,-27.659628099131638,-28.108246666429643,-28.51200323257589,-28.875384083803567,-29.202426827236085,-29.496765287925026,-29.761669899640346,-30.00008404928844,-30.2146567837565,-30.40777224476439,-30.5815761597016,-30.737999683173854,-30.878780854318038,-31.005483908358876,-31.119516657001544,-31.222146130782935,-31.31451265718763,-31.397642530952545,-31.47245941734128,-31.539794615091278,-31.600396293066332,-31.65493780324391,-31.704025162403745,-31.748203785647597,-31.78796454656706,-31.82374923139458,-31.85595544773935,-31.884941042449643,-31.911028077688908,-31.934506409404246,-31.95563690794805,-31.97465435663747,-31.99177006045795,-32.00717419389638,-32.02103791399097,-32.0335152620761,-32.04474487535272,-32.05485152730167,-32.063947514055734,-32.07213390213439,-32.079501651405174,-32.08613262574889,-32.09210050265822,-32.09747159187663,-32.102305572173194,-32.1066561544401,-32.11057167848032,-32.11409565011652,-32.11726722458909,-32.1201216416144,-32.12269061693719,-32.125002694727705,-32.12708356473916,-32.12895634774947,-32.13064185245875,-32.132158806697106,-32.133524065511615,-32.13475279844468,-32.135858658084445,-32.13685393176022,-32.13774967806843,-32.13855584974582,-32.13928140425546,-32.13993440331414,-32.14052210246695,-32.141051031704485,-32.14152706801826,-32.14195550070067,-32.142341090114826,-32.14268812058757,-32.14300044801304,-32.143281542695966,-32.143534527910596,-32.14376221460377,-32.143967132627616,-32.14415155884908,-32.144317542448405,-32.14446692768779,-32.14460137440324,-32.14472237644714,-32.14483127828666,-32.14492928994222,-32.145017500432225,-32.14509688987322,-32.14516834037013,-32.145232645817345,-32.14529052071984,-32.14534260813208
17,0,-2.833213344056216,-5.531106904861549,-8.08886027100153,-10.48517073720198,-12.66570706138356,-14.63155751954405,-16.400496598244008,-17.991529110068345,-19.42262940857558,-20.710078829704567,-21.86846760673955,-22.91084572380279,-23.84889718496703,-24.693099345594938,-25.45286006387375,-26.136634799862776,-26.752027557553877,-27.305879043940852,-27.804344520220585,-28.252963086936003,-28.65671964941531,-29.02010049756673,-29.347143239035994,-29.641481698614946,-29.9063863097462,-30.14480045910189,-30.359373193429075,-30.552488654371224,-30.726292569278613,-30.8827160927377,-31.023497263876223,-31.150200317914695,-31.264233066556404,-31.366862540337415,-31.459229066741976,-31.542358940506837,-31.617175826895558,-31.684511024645552,-31.745112702620606,-31.799654212798185,-31.84874157195802,-31.892920195201867,-31.932680956121335,-31.96846564094886,-32.000671857293625,-32.02965745200392,-32.05574448724318,-32.07922281895852,-32.100353317502325,-32.11937076619175,-32.13648647001223,-32.15189060345066,-32.16575432354525,-32.178231671630385,-32.189461284907,-32.199567936855956,-32.20866392361001,-32.21685031168867,-32.22421806095946,-32.230849035303166,-32.236816912212504,-32.24218800143091,-32.24702198172748,-32.25137256399438,-32.2552880880346,-32.258812059670795,-32.26198363414337,-32.26483805116869,-32.267407026491476,-32.269719104281975,-32.271799974293444,-32.27367275730375,-32.27535826201303,-32.27687521625138,-32.2782404750659,-32.279469207998964,-32.28057506763872,-32.281570341314506,-32.28246608762271,-32.28327225930009,-32.28399781380974,-32.28465081286842,-32.28523851202124,-32.28576744125876,-32.28624347757254,-32.286671910254945,-32.28705749966911,-32.28740453014185,-32.28771685756732,-32.287997952250244,-32.28825093746487,-32.288478624158046,-32.2886835421819,-32.28886796840336,-32.28903395200268,-32.289183337242065,-32.289317783957515,-32.28943878600142,-32.28954768784094,-32.289645699496496,-32.2897339099865,-32.28981329942751,-32.28988474992441,-32.28994905537163,-32.29000693027412,-32.29005901768636
18,0,-2.8903717578961645,-5.623731768556681,-8.202457669396608,-10.61090847478825,-12.798063133701206,-14.767312616450294,-16.53792765211748,-18.129758375646492,-19.561227472851638,-20.848842462849408,-22.007303485334386,-23.04971221274762,-23.987776235494405,-24.831983364315956,-25.591745959475524,-26.27552136138744,-26.890914333217765,-27.444765876354825,-27.943231360355664,-28.391849922751973,-28.795606479972257,-29.15898732438801,-29.486030063629574,-29.780368521996564,-30.04527313250639,-30.28368728155699,-30.49826001573951,-30.691375476615086,-30.865179391492674,-31.02160291493876,-31.16238408607177,-31.289087140107974,-31.403119888748773,-31.50574936252944,-31.598115888933876,-31.681245762698694,-31.7560626490874,-31.82339784683739,-31.88399952481245,-31.938541034990024,-31.98762839414986,-32.03180701739371,-32.071567778313174,-32.1073524631407,-32.139558679485475,-32.16854427419576,-32.194631309435024,-32.218109641150356,-32.23924013969416,-32.258257588383586,-32.27537329220407,-32.2907774256425,-32.30464114573709,-32.31711849382222,-32.32834810709884,-32.33845475904779,-32.347550745801854,-32.3557371338805,-32.363104883151294,-32.36973585749501,-32.37570373440435,-32.38107482362275,-32.385908803919314,-32.390259386186216,-32.39417491022644,-32.39769888186263,-32.40087045633521,-32.403724873360524,-32.40629384868331,-32.408605926473825,-32.41068679648528,-32.41255957949559,-32.41424508420487,-32.41576203844322,-32.41712729725774,-32.41835603019081,-32.419461889830565,-32.42045716350634,-32.42135290981455,-32.422159081491934,-32.42288463600158,-32.42353763506026,-32.42412533421307,-32.424654263450606,-32.42513029976438,-32.42555873244679,-32.425944321860946,-32.42629135233369,-32.42660367975916,-32.42688477444209,-32.427137759656716,-32.42736544634988,-32.427570364373736,-32.427754790595195,-32.42792077419452,-32.42807015943391,-32.42820460614935,-32.428325608193255,-32.42843451003277,-32.42853252168834,-32.42862073217834,-32.42870012161934,-32.428771572116254,-32.428835877563465,-32.42889375246595,-32.4289458398782
19,0,-2.9444389791664403,-5.711815258543747,-8.310953594857425,-10.731383942063097,-12.925115907977181,-14.89774821263111,-16.67002777133321,-18.262647552083138,-19.69447878035639,-20.982254967035836,-22.14078560032776,-23.183223451859384,-24.121299240620047,-24.965510929641873,-25.72527519987772,-26.409051170988093,-27.024444311894015,-27.578295891334506,-28.076761374014175,-28.525379928194795,-28.929136478522246,-29.29251731853781,-29.61956005529091,-29.91389851234817,-30.17880312220216,-30.417217270936725,-30.631790004971734,-30.824905465780397,-30.998709380628426,-31.1551329040618,-31.2959140751895,-31.42261712922354,-31.536649877863503,-31.63927935164385,-31.731645878048177,-31.814775751812967,-31.889592638201655,-31.956927835951653,-32.01752951392671,-32.07207102410429,-32.12115838326412,-32.165337006507976,-32.20509776742744,-32.240882452254965,-32.27308866859973,-32.302074263310026,-32.32816129854929,-32.35163963026462,-32.372770128808426,-32.39178757749785,-32.40890328131834,-32.42430741475677,-32.43817113485135,-32.45064848293649,-32.4618780962131,-32.47198474816206,-32.48108073491611,-32.48926712299477,-32.49663487226556,-32.503265846609274,-32.50923372351861,-32.51460481273701,-32.51943879303357,-32.52378937530049,-32.527704899340705,-32.531228870976896,-32.53440044544948,-32.537254862474796,-32.53982383779758,-32.542135915588084,-32.544216785599545,-32.54608956860985,-32.54777507331914,-32.549292027557485,-32.55065728637201,-32.55188601930507,-32.55299187894483,-32.553987152620614,-32.55488289892882,-32.5556890706062,-32.55641462511584,-32.55706762417453,-32.55765532332734,-32.55818425256487,-32.55866028887865,-32.55908872156105,-32.55947431097521,-32.55982134144796,-32.560133668873426,-32.560414763556345,-32.56066774877098,-32.56089543546415,-32.561100353488,-32.56128477970947,-32.561450763308784,-32.56160014854817,-32.56173459526362,-32.56185559730753,-32.56196449914704,-32.562062510802605,-32.56215072129261,-32.562230110733616,-32.56230156123052,-32.56236586667773,-32.56242374158022,-32.56247582899247
20,0,-2.995732273553991,-5.795788574074464,-8.414801458848315,-10.847042842375146,-13.047298958452366,-15.023288074654037,-16.797214234046855,-18.390610081425177,-19.822794675276914,-21.11072660544058,-22.269323684236095,-23.311788923814262,-24.249875569750024,-25.094091361433918,-25.853857084037443,-26.537633519136666,-27.15302678076188,-27.706878374853005,-28.205343846762982,-28.653962388713367,-29.057718930490797,-29.42109976544434,-29.748142499455145,-30.042480955110392,-30.307385564277585,-30.545799712687085,-30.76037244657276,-30.953487907314656,-31.12729182213362,-31.283715345554686,-31.424496516677312,-31.55119957070934,-31.665232319348526,-31.7678617931286,-31.860228319532833,-31.9433581932976,-32.01817507968629,-32.08551027743628,-32.14611195541134,-32.20065346558892,-32.249740824748756,-32.293919447992614,-32.33368020891208,-32.3694648937396,-32.401671110084365,-32.43065670479466,-32.45674374003392,-32.48022207174926,-32.501352570293065,-32.52037001898249,-32.53748572280296,-32.5528898562414,-32.56675357633599,-32.579230924421125,-32.59046053769774,-32.600567189646696,-32.60966317640075,-32.61784956447941,-32.6252173137502,-32.631848288093906,-32.637816165003244,-32.64318725422165,-32.64802123451821,-32.65237181678512,-32.65628734082534,-32.659811312461535,-32.66298288693411,-32.66583730395943,-32.66840627928221,-32.67071835707272,-32.67279922708418,-32.67467201009449,-32.67635751480377,-32.67787446904212,-32.67923972785664,-32.680468460789704,-32.68157432042946,-32.682569594105246,-32.683465340413456,-32.68427151209084,-32.68499706660048,-32.68565006565916,-32.68623776481198,-32.6867666940495,-32.68724273036328,-32.687671163045685,-32.68805675245985,-32.68840378293259,-32.68871611035806,-32.688997205040984,-32.68925019025561,-32.689477876948786,-32.68968279497263,-32.6898672211941,-32.69003320479342,-32.690182590032805,-32.690317036748255,-32.69043803879216,-32.69054694063168,-32.690644952287236,-32.69073316277724,-32.69081255221825,-32.69088400271515,-32.69094830816237,-32.69100618306486,-32.6910582704771
21,0,-3.044522437723423,-5.876023614422554,-8.514395310192176,-10.958274257048657,-13.164991324558455,-15.144302538555687,-16.919851396403406,-18.514006707949488,-19.9465339056569,-21.23461509410912,-22.393274947493953,-23.43576560241245,-24.373862090401172,-25.218081481308168,-25.977848414523834,-26.661625200839104,-27.27701853198021,-27.830870118072788,-28.329335569454585,-28.777954095085263,-29.181710626650915,-29.545091455891292,-29.872134186916167,-30.16647264108395,-30.431377249537316,-30.669791397614844,-30.884364131350413,-31.077479592026226,-31.251283506816865,-31.407707030226124,-31.54848820134398,-31.675191255374152,-31.789224004012656,-31.891853477792495,-31.984220004196654,-32.0673498779614,-32.14216676435009,-32.20950196210008,-32.27010364007514,-32.32464515025273,-32.37373250941256,-32.417911132656414,-32.457671893575885,-32.4934565784034,-32.52566279474817,-32.554648389458464,-32.58073542469773,-32.60421375641307,-32.62534425495687,-32.6443617036463,-32.66147740746677,-32.67688154090521,-32.6907452609998,-32.70322260908493,-32.714452222361544,-32.7245588743105,-32.73365486106456,-32.741841249143214,-32.749208998414005,-32.75583997275771,-32.76180784966705,-32.76717893888546,-32.77201291918202,-32.77636350144893,-32.78027902548914,-32.78380299712534,-32.78697457159791,-32.78982898862323,-32.792397963946016,-32.79471004173652,-32.79679091174798,-32.7986636947583,-32.800349199467576,-32.80186615370593,-32.80323141252044,-32.804460145453504,-32.80556600509326,-32.80656127876905,-32.807457025077255,-32.80826319675464,-32.80898875126429,-32.80964175032296,-32.810229449475784,-32.81075837871331,-32.81123441502709,-32.81166284770949,-32.81204843712365,-32.812395467596396,-32.812707795021865,-32.81298888970479,-32.81324187491942,-32.81346956161259,-32.81367447963644,-32.813858905857906,-32.81402488945723,-32.81417427469661,-32.81430872141206,-32.814429723455966,-32.814538625295484,-32.81463663695104,-32.81472484744105,-32.814804236882054,-32.81487568737895,-32.81493999282617,-32.814997867728664,-32.81504995514091
22,0,-3.091042453358316,-5.952843441154973,-8.610079906635697,-11.065420057323417,-13.278526504091854,-15.261117291368741,-17.038259377025188,-18.633154121261974,-20.066011250066385,-21.35423422261501,-22.512952697133212,-23.55546657070364,-24.49357178622092,-25.337794230663906,-26.09756211557063,-26.781339133705472,-27.396732480767344,-27.9505840354304,-28.44904945631398,-28.89766796150458,-29.30142448121127,-29.664805304106125,-29.991848031914984,-30.286186484517984,-30.55109109223496,-30.789505239975902,-31.00407797356173,-31.19719343417267,-31.370997348935962,-31.52742087233403,-31.66820204344747,-31.794905097475972,-31.90893784611388,-32.011567319893516,-32.10393384629762,-32.187063720062355,-32.26188060645105,-32.329215804201056,-32.38981748217612,-32.4443589923537,-32.49344635151354,-32.53762497475739,-32.577385735676856,-32.61317042050439,-32.64537663684915,-32.67436223155944,-32.70044926679871,-32.723927598514045,-32.74505809705785,-32.764075545747275,-32.781191249567755,-32.79659538300618,-32.810459103100776,-32.82293645118591,-32.83416606446252,-32.84427271641148,-32.85336870316554,-32.86155509124419,-32.86892284051498,-32.87555381485869,-32.88152169176803,-32.88689278098643,-32.891726761282996,-32.896077343549905,-32.89999286759012,-32.90351683922631,-32.90668841369889,-32.90954283072421,-32.912111806047,-32.9144238838375,-32.91650475384897,-32.918377536859275,-32.920063041568554,-32.92157999580691,-32.922945254621425,-32.92417398755449,-32.92527984719425,-32.92627512087003,-32.92717086717823,-32.927977038855616,-32.92870259336526,-32.929355592423946,-32.92994329157676,-32.93047222081429,-32.930948257128065,-32.93137668981046,-32.93176227922463,-32.932109309697374,-32.93242163712284,-32.93270273180576,-32.9329557170204,-32.93318340371357,-32.933388321737425,-32.933572747958884,-32.93373873155821,-32.93388811679759,-32.93402256351304,-32.934143565556944,-32.93425246739646,-32.934350479052014,-32.93443868954203,-32.93451807898303,-32.934589529479936,-32.93465383492715,-32.93471170982964,-32.934763797241885
