,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74
51,0,-5.934383973995141,-11.034373151140962,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75837028877293,-34.82305157567726,-34.878111611079454,-34.925046812070406,-34.96506388105649,-34.99918338192729,-35.02827448495673,-35.05307819783772,-35.074226351857554,-35.092257684979494,-35.10763154874741,-35.12073960057156,-35.131915777015266,-35.14144479936946,-35.149569426586375,-35.15649663960438,-35.16240291432411,-35.16743871747155,-35.17173233985794,-35.17539316468802,-35.17851445418001,-35.18117572549043,-35.183444776472676,-35.18537941287739,-35.1870289209967,-35.18843532326903,-35.1896344488317,-35.19065684629447,-35.19152856198843,-35.19227180351507,-35.19290550550158,-35.193445811974364,-35.19390648764015,-35.19429926855195,-35.19463416109383,-35.19491969690076,-35.19516315020843,-35.1953707231698,-35.195547703859454,-35.19569860099124,-35.1958272587811,-35.19593695488138,-35.196030483881266,-35.19611022850115,-35.19617822029413,-35.196236191401454,-35.196285618679845,-35.19632776132577
52,0,-5.983259647177488,-11.109370998672436,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
53,0,-6.031759638110581,-11.18375314019588,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
54,0,-6.079917318810137,-11.257564680520824,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
55,0,-6.127765724962996,-11.33085003258472,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
56,0,-6.175337705071405,-11.403653099748999,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
57,0,-6.222666071469847,-11.476017457734823,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
58,0,-6.269783755059725,-11.547986538215746,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
59,0,-6.316723965731987,-11.619603816168151,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
60,0,-6.363520360622559,-11.69091300321167,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
61,0,-6.410207222576679,-11.761958249356885,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
62,0,-6.456819651496685,-11.832784355822314,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
63,0,-6.503393771626481,-11.903437001900702,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
64,0,-6.549966958301676,-11.973962989255389,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
65,0,-6.596578088290286,-12.044410507533065,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
66,0,-6.64326781859336,-12.114829425808647,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
67,0,-6.6900788995060605,-12.185271615163863,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
68,0,-6.737056528907534,-12.255791308680474,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
69,0,-6.784248756217106,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
70,0,-6.83170694631205,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
