,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62
72,0,-3.008638673223391,-5.446080087667918,-7.419878040471202,-9.024267844869787,-10.335666130621682,-11.41354644396404,-12.303596555715488,-13.041090780517901,-13.653647019495446,-14.163240307177785,-14.587608533791794,-14.941229129406196,-15.236011399480194,-15.481803411215486,-15.686776059064403,-15.857722871318673,-16.000299429381645,-16.11921763236283,-16.218404988946727,-16.30113610732282,-16.37014168510409,-16.427699077087798,-16.475707669005743,-16.515751663307928,-16.549152407602623,-16.577012021528823,-16.600249775968333,-16.6196324320694,-16.635799544650684,-16.649284566623383,-16.660532451643608,-16.66991433623149,-16.67773978601511,-16.684267010278294,-16.689711381902153,-16.694252543849544,-16.69804033669042,-16.701199742759368,-16.70383501008586,-16.70603309217233,-16.70786651711978,-16.709395780771466,-16.71067134283893,-16.71173529187493,-16.7126227340309,-16.713362951422486,-16.713980368324666,-16.714495357077208,-16.71492491029207,-16.715283201543077,-16.71558205303831,-16.715831325706734,-16.71603924457013,-16.716212670136738,-16.716357324771057,-16.716477981509506,-16.716578621551918,-16.716662565625533,-16.71673258355606,-16.716790985660968,-16.716839698981012,-16.716880330864957
73,0,-3.0297479993575185,-5.477281242582241,-7.454671311446348,-9.059319755100208,-10.369521005114283,-11.44572613974106,-12.334073580009845,-13.070016233874608,-13.68122393230159,-14.18967057690819,-14.6130738375453,-14.965886267505923,-15.259993201204612,-15.505221448649042,-15.709723687932033,-15.880278068955178,-16.022527276997593,-16.14117242889967,-16.240132030445416,-16.322673177090767,-16.391520298859806,-16.448945522329755,-16.496843872230844,-16.53679591345484,-16.570119959507306,-16.597915599276206,-16.62109999274056,-16.64043814034173,-16.65656812829015,-16.670022184528392,-16.681244240964034,-16.690604581874755,-16.6984120620315,-16.70492429779072,-16.710356167471552,-16.714886901521645,-16.7186659964312,-16.721818147537107,-16.724447363483495,-16.726640398100933,-16.728469612943726,-16.72999536493815,-16.731267997924817,-16.73232950380829,-16.73321490812554,-16.733953425751487,-16.734569424875552,-16.73508323105634,-16.735511797885597,-16.735869266390264,-16.736167431631024,-16.736416131893108,-16.73662357331119,-16.736796600639636,-16.73694092310266,-16.737061302776308,-16.73716171171838,-16.737245463030735,-16.73731532017866,-16.73737358817447,-16.737422189633826,-16.737462728214542
74,0,-3.051081749116937,-5.508690975046247,-7.489558977104896,-9.094342914923303,-10.403249517020685,-11.477711514692167,-12.364311373654507,-13.098672865109087,-13.708511938120711,-14.215797666179231,-14.638225326268417,-14.990221351332748,-15.28364638375109,-15.528305539412113,-15.732332997710692,-15.902491334686042,-16.04441019572173,-16.162779804701714,-16.26150957660589,-16.343859022957307,-16.412546247824825,-16.469838101375302,-16.51762520738087,-16.557484459963348,-16.590731110880192,-16.618462195236887,-16.641592742912533,-16.660885977635896,-16.676978503661942,-16.690401312833316,-16.701597306025118,-16.710935907529258,-16.71872525480098,-16.725222365882324,-16.730641620037222,-16.73516183145031,-16.738932149405954,-16.742076979635925,-16.744700089224118,-16.746888030515187,-16.74871299700361,-16.750235205436613,-16.751504882731155,-16.75256392326553,-16.75344727122984,-16.754184073647455,-16.754798642112572,-16.755311254977688,-16.7557388264598,-16.756095464743304,-16.756392937494823,-16.75664106015017,-16.756848019785213,-16.757020645257413,-16.757164632531286,-16.757284732622963,-16.757384908365115,-16.757468465164898,-16.757538160069487,-16.757596292737784,-16.757644781320174,-16.757685225749967
75,0,-3.0726738328696355,-5.54034668840312,-7.524570851705722,-9.12935861445368,-10.436866574639556,-11.50951324532926,-12.394317817663387,-13.127066597630751,-13.735515486751265,-14.241624853432107,-14.663065318610542,-15.014235902406767,-15.306971803421915,-15.55105598404355,-15.754603824677691,-15.924362117121941,-16.065947310577055,-16.184038614764322,-16.282536257130577,-16.364692086676396,-16.433217816969336,-16.490374968413334,-16.53804971955597,-16.57781525694056,-16.610983739929978,-16.63864962431209,-16.661725788580387,-16.68097366200304,-16.697028352079172,-16.710419602207942,-16.721589271936985,-16.73090591698571,-16.738676950331694,-16.745158785728826,-16.750565298403103,-16.75507488212014,-16.75883633549191,-16.761973771753617,-16.764590714017135,-16.76677351112956,-16.76859418684765,-16.770112816339974,-16.771379508432467,-16.772436059003464,-16.77331733008403,-16.774052400168475,-16.77466552369082,-16.775176931326094,-16.775603497523424,-16.77595929729674,-16.776256070645147,-16.77650360992684,-16.776710082968716,-16.776882302572503,-16.777025951310662,-16.777145769028976,-16.777245709242905,-16.777329069588106,-16.77739860062952,-16.777456596619178,-16.777504971197622,-16.77754532053649
76,0,-3.0945617813198725,-5.572289240062215,-7.559738992812822,-9.164389344067068,-10.470387626842806,-11.541142163044745,-12.424100709623572,-13.155203105642393,-13.762238651090142,-14.267154936361859,-14.687595566298484,-15.037930803439632,-15.329969617719113,-15.5734723342382,-15.776535214533869,-15.945889039498805,-16.08713689219472,-16.20494683549298,-16.303209802951432,-16.3851698944004,-16.453532361623992,-16.510553336284516,-16.558114502742026,-16.597785299233585,-16.630874758811075,-16.658474729681632,-16.681495915391856,-16.700697931103196,-16.716714371175147,-16.730073716899167,-16.741216775098863,-16.750511223415565,-16.75826374242074,-16.764730134967103,-16.770123766726822,-16.77462260644567,-16.778375098225716,-16.781505059604715,-16.784115767052658,-16.786293363692156,-16.788109701684686,-16.789624713070886,-16.79088838729338,-16.79194242065258,-16.792821592121413,-16.79355491091525,-16.794166573682364,-16.794676762898604,-16.795102312810016,-16.795457264897095,-16.795753331188582,-16.796000280712622,-16.79620626183636,-16.796378071130178,-16.79652137762794,-16.796640909882804,-16.79674061199106,-16.796823773731816,-16.796893139116833,-16.796950996932136,-16.796999256259063,-16.797039509466394
77,0,-3.1167873916435216,-5.60456352519153,-7.595098069173013,-9.19945899951989,-10.503828775117407,-11.572609314193762,-12.453667790781932,-13.183087816784212,-13.788685110019223,-14.292390198368812,-14.711817206854365,-15.061306239589442,-15.35263921704255,-15.595553316580173,-15.798125339498537,-15.967069811238705,-16.107976263760563,-16.22550146780183,-16.323526946119145,-16.405288953892676,-16.473486202459938,-16.53036936959922,-16.57781559137548,-16.617390512698908,-16.650400002812372,-16.67793327109137,-16.70089882008198,-16.720054429113894,-16.736032161288996,-16.74935922068043,-16.760475348784617,-16.769747334652923,-16.77748111768286,-16.78393188251277,-16.789312479161133,-16.793800446265937,-16.7975438691755,-16.80066626619035,-16.803270664186073,-16.805442998098044,-16.80725494643833,-16.808766296406265,-16.810026916631973,-16.811078402645958,-16.81195544936873,-16.812686995907367,-16.813297180432627,-16.813806136644185,-16.814230658103774,-16.814584752357003,-16.814880103127447,-16.815126455833862,-16.81533193915074,-16.815503333222825,-16.815646293383217,-16.81576553675736,-16.815864997909593,-16.815947958668417,-16.81601715641396,-16.81607487440085,-16.816123017096583,-16.816163173021586
78,0,-3.139397513673948,-5.637219176861872,-7.6306857957121155,-9.234593121645426,-10.537206903285641,-11.603926028709699,-12.483026775630973,-13.210725912589684,-13.814858125229483,-14.317332365711454,-14.735730704316513,-15.084361625472313,-15.374979140275057,-15.617296738606612,-15.819371396437806,-15.98790111946301,-16.128461687012482,-16.24569841851122,-16.343483297364592,-16.425044628889523,-16.493074497182103,-16.549818054204962,-16.597147827954178,-16.63662562026458,-16.669554095127772,-16.6970197885464,-16.71992897326777,-16.73903756877521,-16.75497608688554,-16.768270437749983,-16.779359283606095,-16.78860851329514,-16.796323315348452,-16.80275824810582,-16.808125639189004,-16.812602591503886,-16.816336826953787,-16.819451560688996,-16.82204956672687,-16.82421656909319,-16.82602407037991,-16.82753171105101,-16.828789237344317,-16.829838142702698,-16.83071303689515,-16.831442788003653,-16.832051474956824,-16.83255918204031,-16.83298266159951,-16.833335886801407,-16.833630512694295,-16.83387626077879,-16.834081239779245,-16.834252213199914,-16.83439482249408,-16.83451377320995,-16.834612990255295,-16.834695747404044,-16.834764775317996,-16.834822351647983,-16.834870376187393,-16.834910433557965
79,0,-3.1624450146059515,-5.670311412482383,-7.6665434518661,-9.269819178840876,-10.570539829262325,-11.635103999512511,-12.512185384785418,-13.238122326360118,-13.84076051060083,-14.34198255315426,-14.759335775071529,-15.10709551446946,-15.396986970320047,-15.638699372872813,-15.840269481368779,-16.008378495526355,-16.148588222128858,-16.265532354694322,-16.3630731958234,-16.44443098496981,-16.512291083183598,-16.568893037159043,-16.61610470077316,-16.655483977800355,-16.688330281170142,-16.715727435326937,-16.738579451381206,-16.757640362419828,-16.773539106832015,-16.78680028237946,-16.797861456637598,-16.807087605390127,-16.81478315558626,-16.821202030329115,-16.82655602738847,-16.831021807719704,-16.83474672459432,-16.837853685686074,-16.84044520854552,-16.842606803278915,-16.844409794047504,-16.845913672485818,-16.847168060692766,-16.848214348566632,-16.84908705950967,-16.849814989565182,-16.850422157574194,-16.85092859770312,-16.85135102049283,-16.85170336424104,-16.851997254911517,-16.852242389745445,-16.852446857232295,-16.852617403998384,-16.85275965741905,-16.85287831130007,-16.852977280754846,-16.853059831387757,-16.853128687046425,-16.853186119697906,-16.853234024394773,-16.85327398180442
80,0,-3.1859899734585913,-5.70390206559632,-7.702716504189834,-9.305166902912458,-10.603846484481501,-11.666155375638887,-12.541151382162994,-13.265281737917206,-13.866394592299947,-14.366341195192721,-14.782631294982103,-15.129505485768638,-15.418659204410375,-15.659756813321318,-15.860814434211973,-16.028496150085324,-16.168349554722862,-16.28499652393799,-16.382289523681248,-16.46344059951655,-16.53112828360082,-16.58758642952525,-16.63467814400358,-16.6739573719297,-16.706720224492532,-16.73404777233243,-16.756841729698024,-16.775854213904463,-16.79171256541438,-16.804940049166678,-16.81597312103197,-16.82517582952137,-16.83285182814541,-16.83925439488097,-16.84459478939702,-16.849049223818096,-16.852764677044956,-16.85586374448802,-16.858448683238286,-16.860604786152212,-16.862403196182505,-16.863903253817238,-16.8651544550838,-16.86619808472391,-16.86706857842851,-16.86779465908072,-16.868400284498488,-16.868905437948786,-16.869326787517107,-16.869678236089072,-16.869971380091144,-16.870215892127366,-16.870419840137313,-16.870589953606615,-16.870731845613516,-16.87085019803854,-16.870948916048224,-16.87103125695026,-16.87109993767195,-16.87115722440812,-16.871205007396725,-16.871244863289252
81,0,-3.21010117438045,-5.738060854755199,-7.739255360578511,-9.340668692029297,-10.637147128365152,-11.69709287294287,-12.569932617787456,-13.292208564488925,-13.891762157130792,-14.390407958957692,-14.805615182723914,-15.151588003065871,-15.439991092292868,-15.680463296375663,-15.880999645642891,-16.0482467680777,-16.18773778092259,-16.304082531167754,-16.401123476114044,-16.482064325914944,-16.54957666672202,-16.605888561787705,-16.65285828977459,-16.692035769332428,-16.724713753772647,-16.751970513132523,-16.774705425775835,-16.793668660702878,-16.80948593330821,-16.822679153070688,-16.833683645275006,-16.84286251541124,-16.850518630415564,-16.856904612182298,-16.86223117314089,-16.8666740689624,-16.87037989781889,-16.873470937554163,-16.876049180376302,-16.878199698202327,-16.879993449698915,-16.881489621640785,-16.882737581842637,-16.88377850810379,-16.884646746914235,-16.885370946754435,-16.885975003382907,-16.886478848302698,-16.886899106422952,-16.88724964461576,-16.887542029268637,-16.887785907930066,-16.887989327640767,-16.888159000454532,-16.88830052490971,-16.88841857075908,-16.888517033053333,-16.888599160662594,-16.888667663476316,-16.88872480181909,-16.888772461032442,-16.888812213683764
82,0,-3.234857993163846,-5.772866958753141,-7.776216292192109,-9.376360098901829,-10.670463607614334,-11.727929907494843,-12.598537077954798,-13.31890694669679,-13.916864385793305,-14.414181633532836,-14.828284252470239,-15.173338236741452,-15.460976433001404,-15.700811476554444,-15.900816815074352,-16.06762125200699,-16.20674313840051,-16.322780059457443,-16.419564273574174,-16.50029099872973,-16.567624745235427,-16.62378767815345,-16.67063315835092,-16.709707003481792,-16.742298546680136,-16.769483205440526,-16.792157978931034,-16.811071051717278,-16.826846484001102,-16.840004804675562,-16.85098018748278,-16.86013477741214,-16.867770640245794,-16.87413972963463,-16.879452200625238,-16.883883343974635,-16.88757937006921,-16.890662233299953,-16.893233656082273,-16.895378485298583,-16.897167491913695,-16.89865970613983,-16.899904365202566,-16.90094253797654,-16.90180848009748,-16.902530764264075,-16.903133223025115,-16.903635735160286,-16.904054881602047,-16.904404492541435,-16.90469610377028,-16.904939337317085,-16.905142218936298,-16.905311442926802,-16.90545259301755,-16.905570326608736,-16.905668528447794,-16.905750438810813,-16.905818760418992,-16.90587574761782,-16.905923280761694,-16.905962928258187
83,0,-3.2603528077230832,-5.808410992238116,-7.813662571332181,-9.41228042837572,-10.703819673487926,-11.758680758613673,-12.626972945097155,-13.345380728199773,-13.941701766456916,-14.437659988476659,-14.85063402654725,-15.194749838332777,-15.481607317543402,-15.720792142684035,-15.920255644808968,-16.0866083977055,-16.22535366680343,-16.341076517672402,-16.43759879876962,-16.51810706178992,-16.585258596895457,-16.641269551031076,-16.687988267450447,-16.726956379657018,-16.759459731298485,-16.786570829540484,-16.80918424616775,-16.828046141123753,-16.843778885899958,-16.856901600847976,-16.867847284850143,-16.87697710294649,-16.884592303543226,-16.890944158517108,-16.89624225424593,-16.900661407159077,-16.904347432005352,-16.907421953173632,-16.90998641782393,-16.912125443247515,-16.913909608906764,-16.91539778528132,-16.916639076363445,-16.917674439897628,-16.918538038825687,-16.9192583685301,-16.919859197070068,-16.920360349434368,-16.92077836168836,-16.92112702659933,-16.921417848743847,-16.92166042411373,-16.921862756746172,-16.922031522825645,-16.922172290971822,-16.922289705982234,-16.922387642092385,-16.922469330810365,-16.922537467543933,-16.922594300538474,-16.922641705060197,-16.9226812452727
84,0,-3.2866941165653176,-5.8447975110946695,-7.851665890663668,-9.448473477227155,-10.737241375073463,-11.789360771060894,-12.655248670527596,-13.371633426947994,-13.966273982248834,-14.460839591538765,-14.872658495056582,-15.215814651815814,-15.501873799945464,-15.740393855434927,-15.939303449653114,-16.105194480672292,-16.243554774682714,-16.358956591215094,-16.45521113391142,-16.535496094178324,-16.602461381122346,-16.658316989798305,-16.704906134479216,-16.74376617172973,-16.776179378366603,-16.803215286737803,-16.825765987466546,-16.844575571023466,-16.860264682782535,-16.873351003353907,-16.884266330736825,-16.893370828316257,-16.900964909017805,-16.907299147843084,-16.912582549905306,-16.916989446800084,-16.920665248875448,-16.92373124320882,-16.92628859560798,-16.928421688687767,-16.930200906166426,-16.93168495525302,-16.93292280375548,-16.933955295826628,-16.93481649966126,-16.935534831613143,-16.936133993823482,-16.936633756298693,-16.93705060924322,-16.93739830717171,-16.93768832275407,-16.93793022536875,-16.93813199685465,-16.938300294880584,-16.93844067262232,-16.93855776199555,-16.93865542649104,-16.938736888654645,-16.93880483641873,-16.93886151179342,-16.9389087848441,-16.93894821539631
85,0,-3.314010628754525,-5.882148228461145,-7.890308153756171,-9.484988461329182,-10.770757553603225,-11.819986609717219,-12.68337306447815,-13.397668195101016,-13.990579763595925,-14.483715571441259,-14.894349804137327,-15.236522339881729,-15.52176347194576,-15.759602479055852,-15.95794465285534,-16.123362722172228,-16.26132868071306,-16.376401662495333,-16.47238196387971,-16.552438198965007,-16.619212715697795,-16.674909207457212,-16.72136563481195,-16.760114973459103,-16.792435846747594,-16.81939473996828,-16.841881202339863,-16.860637204617117,-16.87628162415157,-16.889330666860392,-16.90021490070723,-16.909293463106167,-16.916865911220484,-16.92318210625969,-16.92845045796204,-16.93284480131985,-16.93651013246342,-16.939567392970343,-16.942117460466307,-16.944244477192832,-16.94601862637231,-16.947498447979772,-16.948732770332896,-16.949762321235376,-16.95062107183494,-16.951337357538254,-16.95193481296829,-16.952433151814425,-16.95284881730691,-16.953195524779122,-16.953484714219794,-16.953725927747925,-16.953927124465277,-16.954094943075532,-16.95423492093564,-16.954351676766745,-16.95444906305404,-16.954530293163597,-16.954598047370915,-16.954654561299478,-16.9547016996876,-16.954741017917502
86,0,-3.3424567099070694,-5.920606198539039,-7.929683762829607,-9.521881193567548,-10.804400473351926,-11.850576585716587,-12.711355409662215,-13.423487763298082,-14.014616692356435,-14.506281305419297,-14.915697846562416,-15.25685989392422,-15.541260905907635,-15.778400568431682,-15.976160126621654,-16.14109259095314,-16.27865368305933,-16.39338905331917,-16.48908779611275,-16.568909204330485,-16.63548786223628,-16.69102099305044,-16.73734116331924,-16.775976850936473,-16.8082029282976,-16.835082752348075,-16.857503263111347,-16.876204255087945,-16.891802790451035,-16.904813561093277,-16.915665872136966,-16.924717807662283,-16.932268046246843,-16.93856571627107,-16.9438186162195,-16.948200071236734,-16.95185465218813,-16.954902945936922,-16.957445534240875,-16.95956631255744,-16.9613352582659,-16.962810739647107,-16.964041441808266,-16.965067973100926,-16.965924205037524,-16.966638389918685,-16.96723409304849,-16.967730970297282,-16.968145416668307,-16.968491107268697,-16.968779448534434,-16.96901995459805,-16.969220561217725,-16.969387887626276,-16.969527454939872,-16.96964386833327,-16.96974096899254,-16.969821960859164,-16.969889516347536,-16.969945864524203,-16.969992864658323,-16.97003206757025
87,0,-3.3722197574008916,-5.960341340825438,-7.96990258315664,-9.559215603275124,-10.83820664060503,-11.881151081634277,-12.739205607335126,-13.449094362835682,-14.038380938521776,-14.528528001737818,-14.936689716140611,-15.27681098194908,-15.560346914128239,-15.796766554611388,-15.993926316164568,-16.158358876045522,-16.2955031894438,-16.409891019319975,-16.50529992531733,-16.584879603487718,-16.651256645431634,-16.706621613662968,-16.752801521985447,-16.791320218205865,-16.82344871347928,-16.850247144440182,-16.872599765220293,-16.891244130099135,-16.906795432719626,-16.919766806450493,-16.930586256456245,-16.939610782524646,-16.947138158825165,-16.953416759370768,-16.958653753427047,-16.96302194130605,-16.966665456109336,-16.969704519560516,-16.9722394088536,-16.974353765408818,-16.97611735471249,-16.97758836830505,-16.978815343874203,-16.97983876680853,-16.98069240605682,-16.98140442837114,-16.98199832769936,-16.98249370039339,-16.982906891812096,-16.983251535654087,-16.983539003816414,-16.983778781622608,-16.983978780801223,-16.98414560054189,-16.984284745242732,-16.984400806133923,-16.984497612770355,-16.984578359391897,-16.984645710320834,-16.984701887874042,-16.98474874569077,-16.98478782989546
88,0,-3.4035303796620777,-6.001557856274954,-8.011093845379598,-9.597065730226305,-10.872217887097039,-11.911733116803054,-12.766934369065165,-13.474489615897003,-14.061866900555218,-14.550444132493705,-14.957308968188686,-15.296355065843064,-15.578997546973941,-15.814673643738832,-16.01121405596961,-16.175130434118916,-16.311844407044,-16.425873391939497,-16.520983035486978,-16.600313123369446,-16.66648199394428,-16.721673332121544,-16.767708418267485,-16.806106319490755,-16.83813406013297,-16.864848451802327,-16.887130975408002,-16.90571687217175,-16.921219406455922,-16.934150102434746,-16.9449356230513,-16.953931848549033,-16.961435619285822,-16.96769453038168,-16.972915101426622,-16.977269590837203,-16.980901679718958,-16.983931212784732,-16.986458152763102,-16.98856587877802,-16.990323937533894,-16.99179033808479,-16.993013465906063,-16.99403367942569,-16.994884641694348,-16.995594431134265,-16.996186468017186,-16.99668028724163,-16.997092182908037,-16.99743574596028,-16.99772231263359,-16.99796133850587,-16.998160710494798,-16.99832700709522,-16.998465715443665,-16.998581412372406,-16.99867791542697,-16.998758408830238,-16.998825548549263,-16.998881549931838,-16.998928260804263,-16.998967222442403
89,0,-3.4366767510426066,-6.044504371308487,-8.053411375308718,-9.635518393396826,-10.906482834357538,-11.942349115493293,-12.794553474148291,-13.499674378359384,-14.08506670466793,-14.57201464788385,-14.977534597292381,-15.315466182650765,-15.597182710709188,-15.832088298776082,-16.02798693810504,-16.191368463247876,-16.327636537426038,-16.441293707619682,-16.53609327426478,-16.615164753261123,-16.681117930892167,-16.736129365672177,-16.782014397237027,-16.820287139203277,-16.85221048502471,-16.878837801136587,-16.90104769502368,-16.919573011277606,-16.935025015275325,-16.947913563857124,-16.958663929251152,-16.967630831708362,-16.9751101440373,-16.981348654324417,-16.98655220901199,-16.990892505042982,-16.994512755196766,-16.997532413554403,-17.000051117017733,-17.002151972937938,-17.003904301333208,-17.005365922178118,-17.006585063236454,-17.007601951388633,-17.008450139961223,-17.00915761585534,-17.009747723004786,-17.01023993263443,-17.010650485734395,-17.010992928949104,-17.01127856156354,-17.01151680833533,-17.011715530474884,-17.011881285034555,-17.012019541265655,-17.01213486108235,-17.012231049586962,-17.01231128062344,-17.01237820150177,-17.012434020348856,-17.012480578968052,-17.01251941361143
90,0,-3.472025358764898,-6.089488111358049,-8.097040748264323,-9.674676845007442,-10.941058921900431,-11.973029976633024,-12.822076123587447,-13.5246485101434,-14.10796949189974,-14.593219862793612,-14.997339591752848,-15.334111223143418,-15.61486421658295,-15.848968097495812,-16.04419901097849,-16.207024068925495,-16.342828231873764,-16.456098570827496,-16.550575538985882,-16.62937796663648,-16.69510674213334,-16.749931009595024,-16.795659927938388,-16.83380245722626,-16.865617193208074,-16.892153918031088,-16.91428824973269,-16.932750539505868,-16.948149973030496,-16.960994672492696,-16.97170846325447,-16.98064485873883,-16.988098725139604,-16.99431601092526,-16.999501862211662,-17.003827391798385,-17.007435325229732,-17.010444710183048,-17.012954844578,-17.015048553020048,-17.016794919688586,-17.018251567844526,-17.01946656117242,-17.020479989693808,-17.021325292580986,-17.022030361518766,-17.022618461020794,-17.02310899606746,-17.023518152394193,-17.023859430557387,-17.024144091399865,-17.02438152761459,-17.02457957366678,-17.024744764300543,-17.02488255015984,-17.024997477638408,-17.025093338892965,-17.02517329696947,-17.025239990171297,-17.02529561911294,-17.025342019331582,-17.02538072185274
91,0,-3.5100518511257777,-6.136895194625698,-8.142209312678547,-9.714665908606667,-10.976015296845976,-12.003812605572792,-12.849517440151525,-13.54941053117128,-14.130560375887757,-14.614033836626684,-15.016688834367672,-15.352247434765523,-15.631992952853558,-15.86525862893917,-16.059791446166276,-16.222034739467247,-16.357353907176563,-16.47021983673237,-16.56435954833961,-16.64288070022773,-16.70837487810799,-16.763003474631653,-16.808569187088143,-16.846575587798856,-16.878276779530392,-16.90471879728811,-16.926774133839096,-16.94517053369425,-16.960515008349706,-16.973313866527565,-16.983989420988962,-16.99289392349992,-17.000321187906682,-17.00651628491399,-17.01168362849387,-17.01599372076352,-17.019588777896022,-17.02258742270114,-17.025088598715655,-17.027174834953534,-17.028914969040663,-17.0303664185872,-17.031577075743925,-17.0325868874557,-17.033429173554303,-17.034131726182288,-17.034717726824976,-17.03520651120858,-17.035614207303546,-17.035954267484303,-17.03623791240504,-17.036474501237283,-17.03667184048593,-17.036836441573353,-17.036973735690793,-17.03708825300645,-17.037183772143223,-17.037263444858567,-17.037329900040053,-17.03738533044841,-17.03743156507002,-17.03747012946634
92,0,-3.551388450609211,-6.18722052646821,-8.189200634851579,-9.755639435722236,-11.011437068975292,-12.034742179329902,-12.876895196796916,-13.573957089833984,-14.15281887070891,-14.634421940727476,-15.035535956983171,-15.36981868423989,-15.648504655010333,-15.880888853610665,-16.074687556931092,-16.236319079693732,-16.371128241808034,-16.483568909319793,-16.577353975295093,-16.65557934917652,-16.72082683407561,-16.77524967137472,-16.820643763519072,-16.858507017278118,-16.890088810774778,-16.916431238673873,-16.93840350733949,-16.956730620206542,-16.97201730249272,-16.98476795595935,-16.995403302781767,-17.00427426802197,-17.011673558923,-17.017845323171198,-17.0229932048478,-17.027287063902886,-17.030868580876728,-17.033855931806784,-17.03634768757611,-17.038426066367435,-17.04015964654169,-17.04160562945555,-17.04281172688231,-17.043817735313635,-17.044656849087897,-17.045356755673414,-17.045940549246435,-17.046427492708546,-17.046833653286953,-17.04717243269009,-17.04745500931149,-17.047690707072977,-17.047887303077616,-17.04805128422363,-17.048188061246623,-17.048302147252677,-17.048397306633227,-17.04847667927511,-17.048542884164696,-17.048598105804043,-17.048644166290984,-17.048682585441203
93,0,-3.596899744343125,-6.2411133373441,-8.238376030881176,-9.79779154659777,-11.047431826058867,-12.06587562582701,-12.904230916304018,-13.598282110395445,-14.174716428762874,-14.654337066885466,-15.053818447995916,-15.386749650891902,-15.66431333867417,-15.89576390313301,-16.088785070183505,-16.249768642984264,-16.384037641169474,-16.49602790073546,-16.58943735132223,-16.667349458469893,-16.732335664073485,-16.786540576195197,-16.83175290063606,-16.869464543607865,-16.900919879227683,-16.92715682883579,-16.949041118076792,-16.967294847237604,-16.982520320076723,-16.995219918641993,-17.00581268047663,-17.0146481254948,-17.02201778890643,-17.028164840804315,-17.03329210985773,-17.03756877588034,-17.041135952109393,-17.04411134139378,-17.046593119929035,-17.04866317668821,-17.05038981543774,-17.05183000849446,-17.053031276589067,-17.05403325686415,-17.054869010744728,-17.055566114835763,-17.056147570842167,-17.05663256453499,-17.057037098806692,-17.057374521703938,-17.057655966860878,-17.05789072086546,-17.05808652968046,-17.05824985422991,-17.05838608358431,-17.058499712778836,-17.0585944911319,-17.058673545957962,-17.058739485756693,-17.058794486283187,-17.058840362339428,-17.058878627655606
94,0,-3.647809700692248,-6.299449396996477,-8.290208021848871,-9.84137438216141,-11.084140090089637,-12.097287215595474,-12.931551603559932,-13.62237536120333,-14.196212405519482,-14.67371344381898,-15.071449690110766,-15.402936387550445,-15.679300632003606,-15.909753389597634,-16.101943583294126,-16.262234677371872,-16.39592639106289,-16.507435290543217,-16.60044331346908,-16.678020626239213,-16.74272759747988,-16.7966996086442,-16.84171767433534,-16.879267287850574,-16.910587475427302,-16.936711698291603,-16.958501962174378,-16.976677264710872,-16.99183732179813,-17.004482356976215,-17.0150296073885,-17.023827091239802,-17.03116509116497,-17.037285732483156,-17.042390972416708,-17.046649263903976,-17.05020111389419,-17.05316371953023,-17.055634835197246,-17.057695998035342,-17.059415218346373,-17.06084922366776,-17.062045330559158,-17.06304300586365,-17.0638751689591,-17.064569277968616,-17.06514823577115,-17.065631145706806,-17.06603394191221,-17.066369915084664,-17.066650151023072,-17.066883896415895,-17.067078863945678,-17.067241486777338,-17.06737713082744,-17.067490271818404,-17.06758464295984,-17.067663358129817,-17.067729014620678,-17.067783778839473,-17.067829457790967,-17.067867558701657
95,0,-3.7059272691983547,-6.36345131920204,-8.345335097786709,-9.886727813685026,-11.121753093797674,-12.129078061953072,-12.958892620998228,-13.646219909722529,-14.21724706362025,-14.692455971492684,-15.088305256669788,-15.418230094450278,-15.69329745130064,-15.92267133373102,-16.11396303605668,-16.27350538353718,-16.406572903429815,-16.517561327296058,-16.610135301887098,-16.687350614076767,-16.751755659557247,-16.805475843484043,-16.850283864299254,-16.887658281275254,-16.91883233819503,-16.944834673732014,-16.966523271413074,-16.984613774090572,-16.99970309950189,-17.012289137271363,-17.02278717783568,-17.03154361565597,-17.03884737900317,-17.044939463520713,-17.050020884166987,-17.05425930793648,-17.057794586221227,-17.060743369362584,-17.063202955657395,-17.065254501821627,-17.066965700844534,-17.06839301559242,-17.06958354186221,-17.070576562358358,-17.07140484286824,-17.072095713404877,-17.072671969990292,-17.073152626834993,-17.073553543732444,-17.073887949370125,-17.07416687782444,-17.074399532642005,-17.07459359052064,-17.07475545461034,-17.07489046579216,-17.07500307890634,-17.075097009744628,-17.075175357656814,-17.075240707817166,-17.075295216525035,-17.07534068235432,-17.07537860549932
